StudyHours,Attendance,Resources,Extracurricular,Motivation,Internet,Gender,Age,LearningStyle,OnlineCourses,Discussions,AssignmentCompletion,ExamScore,EduTech,StressLevel,FinalGrade,EngagementScore,Consistency,StressImpact,TechScore,ResourceUsage,StudyEfficiency,AttendanceImpact,RiskScore
20,60,1,1,0,1,0,28,2,2,1,97,55,1,2,2,70.03636363636363,0.3333333333333333,0.1,1.2999999999999998,33.0,2.75,0.03333333333333333,20.78545454545455
20,60,1,1,0,1,0,24,0,17,1,81,57,0,2,2,66.83636363636364,0.3333333333333333,0.1,5.3999999999999995,27.666666666666668,2.85,0.03333333333333333,22.065454545454543
20,60,1,1,0,1,0,29,3,0,0,78,47,1,2,3,46.236363636363635,0.3333333333333333,0.1,0.7,26.333333333333332,2.35,0.05,30.30545454545455
20,60,1,1,0,1,0,28,1,15,1,82,62,1,2,2,67.03636363636363,0.3333333333333333,0.1,5.2,28.0,3.1,0.03333333333333333,21.985454545454548
20,60,1,1,0,1,0,21,3,0,1,85,53,1,1,3,67.63636363636364,0.3333333333333333,0.05,0.7,29.0,2.65,0.05,21.345454545454544
20,60,1,1,0,1,0,19,0,15,1,76,89,1,1,0,65.83636363636364,0.3333333333333333,0.05,5.2,26.0,4.45,0.0,22.065454545454543
20,60,1,1,1,1,0,28,2,2,1,97,55,1,2,2,70.03636363636363,0.3333333333333333,0.1,1.2999999999999998,33.0,2.75,0.03333333333333333,20.78545454545455
20,60,1,1,1,1,0,24,0,17,1,81,57,0,2,2,66.83636363636364,0.3333333333333333,0.1,5.3999999999999995,27.666666666666668,2.85,0.03333333333333333,22.065454545454543
20,60,1,1,1,1,0,29,3,0,0,78,47,1,2,3,46.236363636363635,0.3333333333333333,0.1,0.7,26.333333333333332,2.35,0.05,30.30545454545455
20,60,1,1,1,1,0,28,1,15,1,82,62,1,2,2,67.03636363636363,0.3333333333333333,0.1,5.2,28.0,3.1,0.03333333333333333,21.985454545454548
20,60,1,1,1,1,0,21,3,0,1,85,53,1,1,3,67.63636363636364,0.3333333333333333,0.05,0.7,29.0,2.65,0.05,21.345454545454544
20,60,1,1,1,1,0,19,0,15,1,76,89,1,1,0,65.83636363636364,0.3333333333333333,0.05,5.2,26.0,4.45,0.0,22.065454545454543
20,60,0,1,1,1,0,28,2,2,1,97,55,1,2,2,65.03636363636363,0.3333333333333333,0.1,1.2999999999999998,32.666666666666664,2.75,0.03333333333333333,22.78545454545455
20,60,0,1,1,1,0,24,0,17,1,81,57,0,2,2,61.83636363636364,0.3333333333333333,0.1,5.3999999999999995,27.333333333333332,2.85,0.03333333333333333,24.065454545454543
20,60,0,1,1,1,0,29,3,0,0,78,47,1,2,3,41.236363636363635,0.3333333333333333,0.1,0.7,26.0,2.35,0.05,32.30545454545455
20,60,0,1,1,1,0,28,1,15,1,82,62,1,2,2,62.03636363636363,0.3333333333333333,0.1,5.2,27.666666666666668,3.1,0.03333333333333333,23.985454545454548
20,60,0,1,1,1,0,21,3,0,1,85,53,1,1,3,62.63636363636364,0.3333333333333333,0.05,0.7,28.666666666666668,2.65,0.05,23.345454545454544
20,60,0,1,1,1,0,19,0,15,1,76,89,1,1,0,60.836363636363636,0.3333333333333333,0.05,5.2,25.666666666666668,4.45,0.0,24.065454545454546
25,79,1,1,1,1,0,19,0,1,1,87,43,1,2,3,75.24545454545455,0.31645569620253167,0.08,1.0,29.666666666666668,1.72,0.0379746835443038,14.901818181818182
25,79,1,1,1,1,0,18,2,15,1,50,59,0,1,2,67.84545454545454,0.31645569620253167,0.04,4.8,17.333333333333332,2.36,0.02531645569620253,17.461818181818185
25,79,1,1,1,1,0,27,2,8,1,74,99,0,2,0,72.64545454545454,0.31645569620253167,0.08,2.6999999999999997,25.333333333333332,3.96,0.0,15.941818181818185
25,79,1,1,1,1,0,29,3,15,1,100,91,0,1,0,77.84545454545454,0.31645569620253167,0.04,4.8,34.0,3.64,0.0,13.461818181818185
25,79,1,1,1,1,0,19,3,2,1,57,73,0,1,1,69.24545454545455,0.31645569620253167,0.04,0.8999999999999999,19.666666666666668,2.92,0.012658227848101266,16.901818181818182
25,88,1,1,1,1,0,19,1,5,1,95,73,1,2,1,78.64545454545456,0.2840909090909091,0.08,2.2,32.333333333333336,2.92,0.011363636363636364,11.741818181818179
25,88,1,1,1,1,0,29,2,2,1,100,85,1,2,0,79.64545454545456,0.2840909090909091,0.08,1.2999999999999998,34.0,3.4,0.0,11.34181818181818
25,88,0,1,0,1,0,19,1,5,1,95,73,1,2,1,73.64545454545456,0.2840909090909091,0.08,2.2,32.0,2.92,0.011363636363636364,13.74181818181818
25,88,0,1,0,1,0,29,2,2,1,100,85,1,2,0,74.64545454545456,0.2840909090909091,0.08,1.2999999999999998,33.666666666666664,3.4,0.0,13.34181818181818
25,88,2,0,1,1,0,19,1,5,1,95,73,1,2,1,83.64545454545456,0.2840909090909091,0.08,2.2,32.666666666666664,2.92,0.011363636363636364,9.741818181818179
25,88,2,0,1,1,0,29,2,2,1,100,85,1,2,0,84.64545454545456,0.2840909090909091,0.08,1.2999999999999998,34.333333333333336,3.4,0.0,9.341818181818178
25,88,2,1,1,1,0,19,1,5,1,95,73,1,2,1,83.64545454545456,0.2840909090909091,0.08,2.2,32.666666666666664,2.92,0.011363636363636364,9.741818181818179
25,88,2,1,1,1,0,29,2,2,1,100,85,1,2,0,84.64545454545456,0.2840909090909091,0.08,1.2999999999999998,34.333333333333336,3.4,0.0,9.341818181818178
25,88,1,1,0,1,0,19,1,5,1,95,73,1,2,1,78.64545454545456,0.2840909090909091,0.08,2.2,32.333333333333336,2.92,0.011363636363636364,11.741818181818179
25,88,1,1,0,1,0,29,2,2,1,100,85,1,2,0,79.64545454545456,0.2840909090909091,0.08,1.2999999999999998,34.0,3.4,0.0,11.34181818181818
27,70,1,0,2,1,0,22,2,9,1,69,62,0,1,2,71.2090909090909,0.38571428571428573,0.037037037037037035,2.9999999999999996,23.666666666666668,2.2962962962962963,0.02857142857142857,17.91636363636364
27,70,1,0,2,1,0,23,0,6,1,62,66,0,0,2,69.80909090909091,0.38571428571428573,0.0,2.0999999999999996,21.333333333333332,2.4444444444444446,0.02857142857142857,18.076363636363638
27,70,1,0,0,1,0,22,2,9,1,69,62,0,1,2,71.2090909090909,0.38571428571428573,0.037037037037037035,2.9999999999999996,23.666666666666668,2.2962962962962963,0.02857142857142857,17.91636363636364
27,70,1,0,0,1,0,23,0,6,1,62,66,0,0,2,69.80909090909091,0.38571428571428573,0.0,2.0999999999999996,21.333333333333332,2.4444444444444446,0.02857142857142857,18.076363636363638
24,94,0,0,1,1,1,26,3,6,0,87,81,1,1,1,52.563636363636355,0.2553191489361702,0.041666666666666664,2.5,29.0,3.375,0.010638297872340425,20.574545454545458
24,94,0,0,1,1,1,25,2,8,1,90,40,1,1,3,73.16363636363636,0.2553191489361702,0.041666666666666664,3.0999999999999996,30.333333333333332,1.6666666666666667,0.031914893617021274,12.33454545454546
24,94,1,0,1,1,1,26,3,6,0,87,81,1,1,1,57.563636363636355,0.2553191489361702,0.041666666666666664,2.5,29.333333333333332,3.375,0.010638297872340425,18.574545454545458
24,94,1,0,1,1,1,25,2,8,1,90,40,1,1,3,78.16363636363636,0.2553191489361702,0.041666666666666664,3.0999999999999996,30.666666666666668,1.6666666666666667,0.031914893617021274,10.33454545454546
24,94,1,0,0,1,1,26,3,6,0,87,81,1,1,1,57.563636363636355,0.2553191489361702,0.041666666666666664,2.5,29.333333333333332,3.375,0.010638297872340425,18.574545454545458
24,94,1,0,0,1,1,25,2,8,1,90,40,1,1,3,78.16363636363636,0.2553191489361702,0.041666666666666664,3.0999999999999996,30.666666666666668,1.6666666666666667,0.031914893617021274,10.33454545454546
22,96,2,1,0,1,1,19,0,20,1,68,72,1,1,1,77.80000000000001,0.22916666666666666,0.045454545454545456,6.7,23.666666666666668,3.272727272727273,0.010416666666666666,10.079999999999997
22,96,2,1,0,1,1,20,0,2,0,67,41,1,2,3,57.6,0.22916666666666666,0.09090909090909091,1.2999999999999998,23.0,1.8636363636363635,0.03125,18.560000000000002
22,96,0,0,2,1,1,19,0,20,1,68,72,1,1,1,67.80000000000001,0.22916666666666666,0.045454545454545456,6.7,23.0,3.272727272727273,0.010416666666666666,14.079999999999997
22,96,0,0,2,1,1,20,0,2,0,67,41,1,2,3,47.6,0.22916666666666666,0.09090909090909091,1.2999999999999998,22.333333333333332,1.8636363636363635,0.03125,22.560000000000002
22,96,2,1,2,1,1,19,0,20,1,68,72,1,1,1,77.80000000000001,0.22916666666666666,0.045454545454545456,6.7,23.666666666666668,3.272727272727273,0.010416666666666666,10.079999999999997
22,96,2,1,2,1,1,20,0,2,0,67,41,1,2,3,57.6,0.22916666666666666,0.09090909090909091,1.2999999999999998,23.0,1.8636363636363635,0.03125,18.560000000000002
22,96,2,0,1,0,1,19,0,20,1,68,72,1,1,1,77.80000000000001,0.22916666666666666,0.045454545454545456,6.4,23.666666666666668,3.272727272727273,0.010416666666666666,10.079999999999997
22,96,2,0,1,0,1,20,0,2,0,67,41,1,2,3,57.6,0.22916666666666666,0.09090909090909091,1.0,23.0,1.8636363636363635,0.03125,18.560000000000002
15,99,1,1,1,1,1,27,0,2,1,89,81,1,2,1,72.82727272727273,0.15151515151515152,0.13333333333333333,1.2999999999999998,30.333333333333332,5.4,0.010101010101010102,11.86909090909091
15,99,1,1,1,1,1,29,0,10,1,61,48,1,1,3,67.22727272727272,0.15151515151515152,0.06666666666666667,3.7,21.0,3.2,0.030303030303030304,13.709090909090913
15,99,1,1,1,1,1,21,1,13,1,62,61,0,0,2,67.42727272727274,0.15151515151515152,0.0,4.2,21.333333333333332,4.066666666666666,0.020202020202020204,13.229090909090905
15,99,2,1,2,1,1,27,0,2,1,89,81,1,2,1,77.82727272727273,0.15151515151515152,0.13333333333333333,1.2999999999999998,30.666666666666668,5.4,0.010101010101010102,9.86909090909091
15,99,2,1,2,1,1,29,0,10,1,61,48,1,1,3,72.22727272727272,0.15151515151515152,0.06666666666666667,3.7,21.333333333333332,3.2,0.030303030303030304,11.709090909090913
15,99,2,1,2,1,1,21,1,13,1,62,61,0,0,2,72.42727272727274,0.15151515151515152,0.0,4.2,21.666666666666668,4.066666666666666,0.020202020202020204,11.229090909090905
15,99,2,1,2,0,1,27,0,2,1,89,81,1,2,1,77.82727272727273,0.15151515151515152,0.13333333333333333,1.0,30.666666666666668,5.4,0.010101010101010102,9.86909090909091
15,99,2,1,2,0,1,29,0,10,1,61,48,1,1,3,72.22727272727272,0.15151515151515152,0.06666666666666667,3.4,21.333333333333332,3.2,0.030303030303030304,11.709090909090913
15,99,2,1,2,0,1,21,1,13,1,62,61,0,0,2,72.42727272727274,0.15151515151515152,0.0,3.9,21.666666666666668,4.066666666666666,0.020202020202020204,11.229090909090905
15,99,1,1,0,1,1,27,0,2,1,89,81,1,2,1,72.82727272727273,0.15151515151515152,0.13333333333333333,1.2999999999999998,30.333333333333332,5.4,0.010101010101010102,11.86909090909091
15,99,1,1,0,1,1,29,0,10,1,61,48,1,1,3,67.22727272727272,0.15151515151515152,0.06666666666666667,3.7,21.0,3.2,0.030303030303030304,13.709090909090913
15,99,1,1,0,1,1,21,1,13,1,62,61,0,0,2,67.42727272727274,0.15151515151515152,0.0,4.2,21.333333333333332,4.066666666666666,0.020202020202020204,13.229090909090905
15,99,1,0,0,1,1,27,0,2,1,89,81,1,2,1,72.82727272727273,0.15151515151515152,0.13333333333333333,1.2999999999999998,30.333333333333332,5.4,0.010101010101010102,11.86909090909091
15,99,1,0,0,1,1,29,0,10,1,61,48,1,1,3,67.22727272727272,0.15151515151515152,0.06666666666666667,3.7,21.0,3.2,0.030303030303030304,13.709090909090913
15,99,1,0,0,1,1,21,1,13,1,62,61,0,0,2,67.42727272727274,0.15151515151515152,0.0,4.2,21.333333333333332,4.066666666666666,0.020202020202020204,13.229090909090905
19,82,1,0,1,1,0,26,1,7,0,72,83,1,1,1,48.75454545454545,0.23170731707317074,0.05263157894736842,2.8,24.333333333333332,4.368421052631579,0.012195121951219513,24.49818181818182
19,82,1,0,1,1,0,19,0,1,1,78,69,1,1,2,69.95454545454545,0.23170731707317074,0.05263157894736842,1.0,26.666666666666668,3.6315789473684212,0.024390243902439025,16.01818181818182
19,82,1,0,1,1,0,18,2,3,0,78,76,1,1,1,49.95454545454545,0.23170731707317074,0.05263157894736842,1.5999999999999999,26.333333333333332,4.0,0.012195121951219513,24.01818181818182
19,82,1,1,2,1,0,26,1,7,0,72,83,1,1,1,48.75454545454545,0.23170731707317074,0.05263157894736842,2.8,24.333333333333332,4.368421052631579,0.012195121951219513,24.49818181818182
19,82,1,1,2,1,0,19,0,1,1,78,69,1,1,2,69.95454545454545,0.23170731707317074,0.05263157894736842,1.0,26.666666666666668,3.6315789473684212,0.024390243902439025,16.01818181818182
19,82,1,1,2,1,0,18,2,3,0,78,76,1,1,1,49.95454545454545,0.23170731707317074,0.05263157894736842,1.5999999999999999,26.333333333333332,4.0,0.012195121951219513,24.01818181818182
19,82,1,0,0,1,0,26,1,7,0,72,83,1,1,1,48.75454545454545,0.23170731707317074,0.05263157894736842,2.8,24.333333333333332,4.368421052631579,0.012195121951219513,24.49818181818182
19,82,1,0,0,1,0,19,0,1,1,78,69,1,1,2,69.95454545454545,0.23170731707317074,0.05263157894736842,1.0,26.666666666666668,3.6315789473684212,0.024390243902439025,16.01818181818182
19,82,1,0,0,1,0,18,2,3,0,78,76,1,1,1,49.95454545454545,0.23170731707317074,0.05263157894736842,1.5999999999999999,26.333333333333332,4.0,0.012195121951219513,24.01818181818182
19,82,0,0,1,1,0,26,1,7,0,72,83,1,1,1,43.75454545454545,0.23170731707317074,0.05263157894736842,2.8,24.0,4.368421052631579,0.012195121951219513,26.49818181818182
19,82,0,0,1,1,0,19,0,1,1,78,69,1,1,2,64.95454545454545,0.23170731707317074,0.05263157894736842,1.0,26.333333333333332,3.6315789473684212,0.024390243902439025,18.01818181818182
19,82,0,0,1,1,0,18,2,3,0,78,76,1,1,1,44.95454545454545,0.23170731707317074,0.05263157894736842,1.5999999999999999,26.0,4.0,0.012195121951219513,26.01818181818182
19,82,1,1,0,1,0,26,1,7,0,72,83,1,1,1,48.75454545454545,0.23170731707317074,0.05263157894736842,2.8,24.333333333333332,4.368421052631579,0.012195121951219513,24.49818181818182
19,82,1,1,0,1,0,19,0,1,1,78,69,1,1,2,69.95454545454545,0.23170731707317074,0.05263157894736842,1.0,26.666666666666668,3.6315789473684212,0.024390243902439025,16.01818181818182
19,82,1,1,0,1,0,18,2,3,0,78,76,1,1,1,49.95454545454545,0.23170731707317074,0.05263157894736842,1.5999999999999999,26.333333333333332,4.0,0.012195121951219513,24.01818181818182
19,82,2,0,1,1,0,26,1,7,0,72,83,1,1,1,53.75454545454545,0.23170731707317074,0.05263157894736842,2.8,24.666666666666668,4.368421052631579,0.012195121951219513,22.49818181818182
19,82,2,0,1,1,0,19,0,1,1,78,69,1,1,2,74.95454545454545,0.23170731707317074,0.05263157894736842,1.0,27.0,3.6315789473684212,0.024390243902439025,14.01818181818182
19,82,2,0,1,1,0,18,2,3,0,78,76,1,1,1,54.95454545454545,0.23170731707317074,0.05263157894736842,1.5999999999999999,26.666666666666668,4.0,0.012195121951219513,22.01818181818182
9,62,2,1,0,1,0,28,1,0,1,55,74,1,1,1,59.53636363636364,0.14516129032258066,0.1111111111111111,0.7,19.333333333333332,8.222222222222221,0.016129032258064516,24.185454545454544
9,62,2,1,0,1,0,18,0,7,0,79,67,1,2,2,44.33636363636364,0.14516129032258066,0.2222222222222222,2.8,27.0,7.444444444444445,0.03225806451612903,30.665454545454548
10,67,1,0,1,0,1,24,0,17,0,96,98,0,2,0,44.41818181818182,0.14925373134328357,0.2,5.1,32.333333333333336,9.8,0.0,29.632727272727276
10,67,1,0,1,0,1,24,0,9,1,78,73,0,2,1,60.81818181818182,0.14925373134328357,0.2,2.6999999999999997,26.666666666666668,7.3,0.014925373134328358,23.072727272727274
10,67,1,1,1,1,1,24,0,17,0,96,98,0,2,0,44.41818181818182,0.14925373134328357,0.2,5.3999999999999995,32.333333333333336,9.8,0.0,29.632727272727276
10,67,1,1,1,1,1,24,0,9,1,78,73,0,2,1,60.81818181818182,0.14925373134328357,0.2,2.9999999999999996,26.666666666666668,7.3,0.014925373134328358,23.072727272727274
15,66,1,0,1,1,0,26,0,5,1,92,63,1,0,2,66.82727272727273,0.22727272727272727,0.0,2.2,31.333333333333332,4.2,0.030303030303030304,20.06909090909091
15,66,1,0,1,1,0,27,0,19,1,74,48,1,2,3,63.227272727272734,0.22727272727272727,0.13333333333333333,6.4,25.333333333333332,3.2,0.045454545454545456,22.30909090909091
15,66,1,0,1,1,0,18,0,0,0,73,55,0,2,2,43.02727272727273,0.22727272727272727,0.13333333333333333,0.3,24.666666666666668,3.6666666666666665,0.030303030303030304,30.38909090909091
15,66,2,1,2,1,0,26,0,5,1,92,63,1,0,2,71.82727272727273,0.22727272727272727,0.0,2.2,31.666666666666668,4.2,0.030303030303030304,18.06909090909091
15,66,2,1,2,1,0,27,0,19,1,74,48,1,2,3,68.22727272727273,0.22727272727272727,0.13333333333333333,6.4,25.666666666666668,3.2,0.045454545454545456,20.30909090909091
15,66,2,1,2,1,0,18,0,0,0,73,55,0,2,2,48.02727272727273,0.22727272727272727,0.13333333333333333,0.3,25.0,3.6666666666666665,0.030303030303030304,28.38909090909091
15,66,1,0,0,1,0,26,0,5,1,92,63,1,0,2,66.82727272727273,0.22727272727272727,0.0,2.2,31.333333333333332,4.2,0.030303030303030304,20.06909090909091
15,66,1,0,0,1,0,27,0,19,1,74,48,1,2,3,63.227272727272734,0.22727272727272727,0.13333333333333333,6.4,25.333333333333332,3.2,0.045454545454545456,22.30909090909091
15,66,1,0,0,1,0,18,0,0,0,73,55,0,2,2,43.02727272727273,0.22727272727272727,0.13333333333333333,0.3,24.666666666666668,3.6666666666666665,0.030303030303030304,30.38909090909091
25,99,0,0,0,1,0,27,1,18,1,54,76,0,1,1,67.64545454545454,0.25252525252525254,0.04,5.699999999999999,18.333333333333332,3.04,0.010101010101010102,13.541818181818185
25,99,0,0,0,1,0,19,2,0,1,61,74,1,1,1,69.04545454545455,0.25252525252525254,0.04,0.7,20.666666666666668,2.96,0.010101010101010102,12.981818181818182
25,99,0,0,0,1,0,25,2,9,0,55,93,1,0,0,47.845454545454544,0.25252525252525254,0.0,3.3999999999999995,18.333333333333332,3.72,0.0,21.061818181818182
25,99,0,0,0,1,0,27,2,7,0,87,90,1,2,0,54.24545454545454,0.25252525252525254,0.08,2.8,29.0,3.6,0.0,19.301818181818184
25,99,2,0,0,0,0,27,1,18,1,54,76,0,1,1,77.64545454545454,0.25252525252525254,0.04,5.3999999999999995,19.0,3.04,0.010101010101010102,9.541818181818183
25,99,2,0,0,0,0,19,2,0,1,61,74,1,1,1,79.04545454545455,0.25252525252525254,0.04,0.4,21.333333333333332,2.96,0.010101010101010102,8.98181818181818
25,99,2,0,0,0,0,25,2,9,0,55,93,1,0,0,57.845454545454544,0.25252525252525254,0.0,3.0999999999999996,19.0,3.72,0.0,17.061818181818182
25,99,2,0,0,0,0,27,2,7,0,87,90,1,2,0,64.24545454545455,0.25252525252525254,0.08,2.5,29.666666666666668,3.6,0.0,15.30181818181818
25,99,1,1,1,1,0,27,1,18,1,54,76,0,1,1,72.64545454545454,0.25252525252525254,0.04,5.699999999999999,18.666666666666668,3.04,0.010101010101010102,11.541818181818185
25,99,1,1,1,1,0,19,2,0,1,61,74,1,1,1,74.04545454545455,0.25252525252525254,0.04,0.7,21.0,2.96,0.010101010101010102,10.981818181818182
25,99,1,1,1,1,0,25,2,9,0,55,93,1,0,0,52.845454545454544,0.25252525252525254,0.0,3.3999999999999995,18.666666666666668,3.72,0.0,19.061818181818182
25,99,1,1,1,1,0,27,2,7,0,87,90,1,2,0,59.24545454545454,0.25252525252525254,0.08,2.8,29.333333333333332,3.6,0.0,17.301818181818184
25,99,1,0,1,1,0,27,1,18,1,54,76,0,1,1,72.64545454545454,0.25252525252525254,0.04,5.699999999999999,18.666666666666668,3.04,0.010101010101010102,11.541818181818185
25,99,1,0,1,1,0,19,2,0,1,61,74,1,1,1,74.04545454545455,0.25252525252525254,0.04,0.7,21.0,2.96,0.010101010101010102,10.981818181818182
25,99,1,0,1,1,0,25,2,9,0,55,93,1,0,0,52.845454545454544,0.25252525252525254,0.0,3.3999999999999995,18.666666666666668,3.72,0.0,19.061818181818182
25,99,1,0,1,1,0,27,2,7,0,87,90,1,2,0,59.24545454545454,0.25252525252525254,0.08,2.8,29.333333333333332,3.6,0.0,17.301818181818184
8,84,2,0,1,1,1,24,3,12,0,60,100,0,1,0,44.25454545454546,0.09523809523809523,0.125,3.8999999999999995,20.666666666666668,12.5,0.0,25.898181818181815
8,84,2,0,1,1,1,27,1,19,0,80,85,1,1,0,48.25454545454546,0.09523809523809523,0.125,6.4,27.333333333333332,10.625,0.0,24.298181818181817
8,84,2,0,1,1,1,28,1,4,1,97,97,0,0,0,71.65454545454546,0.09523809523809523,0.0,1.5,33.333333333333336,12.125,0.0,14.538181818181819
8,84,2,0,1,1,1,25,3,9,0,68,43,1,2,3,45.85454545454546,0.09523809523809523,0.25,3.3999999999999995,23.333333333333332,5.375,0.03571428571428571,25.658181818181816
8,84,0,1,0,1,1,24,3,12,0,60,100,0,1,0,34.25454545454546,0.09523809523809523,0.125,3.8999999999999995,20.0,12.5,0.0,29.89818181818182
8,84,0,1,0,1,1,27,1,19,0,80,85,1,1,0,38.25454545454546,0.09523809523809523,0.125,6.4,26.666666666666668,10.625,0.0,28.298181818181817
8,84,0,1,0,1,1,28,1,4,1,97,97,0,0,0,61.654545454545456,0.09523809523809523,0.0,1.5,32.666666666666664,12.125,0.0,18.53818181818182
8,84,0,1,0,1,1,25,3,9,0,68,43,1,2,3,35.85454545454546,0.09523809523809523,0.25,3.3999999999999995,22.666666666666668,5.375,0.03571428571428571,29.658181818181816
13,66,1,1,1,1,1,19,1,16,0,96,87,1,2,0,46.263636363636365,0.19696969696969696,0.15384615384615385,5.5,32.333333333333336,6.6923076923076925,0.0,29.094545454545457
13,66,1,1,1,1,1,29,1,10,1,95,67,1,1,2,66.06363636363636,0.19696969696969696,0.07692307692307693,3.7,32.333333333333336,5.153846153846154,0.030303030303030304,20.774545454545457
13,66,1,1,1,1,1,23,2,0,0,60,54,1,0,3,39.06363636363636,0.19696969696969696,0.0,0.7,20.333333333333332,4.153846153846154,0.045454545454545456,31.174545454545456
13,66,1,1,0,1,1,19,1,16,0,96,87,1,2,0,46.263636363636365,0.19696969696969696,0.15384615384615385,5.5,32.333333333333336,6.6923076923076925,0.0,29.094545454545457
13,66,1,1,0,1,1,29,1,10,1,95,67,1,1,2,66.06363636363636,0.19696969696969696,0.07692307692307693,3.7,32.333333333333336,5.153846153846154,0.030303030303030304,20.774545454545457
13,66,1,1,0,1,1,23,2,0,0,60,54,1,0,3,39.06363636363636,0.19696969696969696,0.0,0.7,20.333333333333332,4.153846153846154,0.045454545454545456,31.174545454545456
13,66,2,0,0,1,1,19,1,16,0,96,87,1,2,0,51.263636363636365,0.19696969696969696,0.15384615384615385,5.5,32.666666666666664,6.6923076923076925,0.0,27.094545454545457
13,66,2,0,0,1,1,29,1,10,1,95,67,1,1,2,71.06363636363636,0.19696969696969696,0.07692307692307693,3.7,32.666666666666664,5.153846153846154,0.030303030303030304,18.774545454545457
13,66,2,0,0,1,1,23,2,0,0,60,54,1,0,3,44.06363636363636,0.19696969696969696,0.0,0.7,20.666666666666668,4.153846153846154,0.045454545454545456,29.174545454545456
22,91,1,1,0,1,0,23,1,17,1,68,52,0,1,3,71.80000000000001,0.24175824175824176,0.045454545454545456,5.3999999999999995,23.333333333333332,2.3636363636363638,0.03296703296703297,13.479999999999997
22,91,1,1,0,1,0,20,0,11,0,64,98,1,1,0,51.0,0.24175824175824176,0.045454545454545456,4.0,21.666666666666668,4.454545454545454,0.0,21.8
22,91,0,1,1,1,0,23,1,17,1,68,52,0,1,3,66.80000000000001,0.24175824175824176,0.045454545454545456,5.3999999999999995,23.0,2.3636363636363638,0.03296703296703297,15.479999999999997
22,91,0,1,1,1,0,20,0,11,0,64,98,1,1,0,46.0,0.24175824175824176,0.045454545454545456,4.0,21.333333333333332,4.454545454545454,0.0,23.8
22,91,1,1,1,0,0,23,1,17,1,68,52,0,1,3,71.80000000000001,0.24175824175824176,0.045454545454545456,5.1,23.333333333333332,2.3636363636363638,0.03296703296703297,13.479999999999997
22,91,1,1,1,0,0,20,0,11,0,64,98,1,1,0,51.0,0.24175824175824176,0.045454545454545456,3.6999999999999997,21.666666666666668,4.454545454545454,0.0,21.8
22,91,1,0,0,1,0,23,1,17,1,68,52,0,1,3,71.80000000000001,0.24175824175824176,0.045454545454545456,5.3999999999999995,23.333333333333332,2.3636363636363638,0.03296703296703297,13.479999999999997
22,91,1,0,0,1,0,20,0,11,0,64,98,1,1,0,51.0,0.24175824175824176,0.045454545454545456,4.0,21.666666666666668,4.454545454545454,0.0,21.8
22,91,1,1,2,1,0,23,1,17,1,68,52,0,1,3,71.80000000000001,0.24175824175824176,0.045454545454545456,5.3999999999999995,23.333333333333332,2.3636363636363638,0.03296703296703297,13.479999999999997
22,91,1,1,2,1,0,20,0,11,0,64,98,1,1,0,51.0,0.24175824175824176,0.045454545454545456,4.0,21.666666666666668,4.454545454545454,0.0,21.8
22,91,1,0,1,1,0,23,1,17,1,68,52,0,1,3,71.80000000000001,0.24175824175824176,0.045454545454545456,5.3999999999999995,23.333333333333332,2.3636363636363638,0.03296703296703297,13.479999999999997
22,91,1,0,1,1,0,20,0,11,0,64,98,1,1,0,51.0,0.24175824175824176,0.045454545454545456,4.0,21.666666666666668,4.454545454545454,0.0,21.8
28,69,2,0,0,1,0,25,2,18,0,77,62,1,1,2,58.29090909090909,0.4057971014492754,0.03571428571428571,6.1,26.333333333333332,2.2142857142857144,0.028985507246376812,23.28363636363636
28,69,1,0,1,1,0,25,2,18,0,77,62,1,1,2,53.29090909090909,0.4057971014492754,0.03571428571428571,6.1,26.0,2.2142857142857144,0.028985507246376812,25.28363636363636
28,69,1,0,2,1,0,25,2,18,0,77,62,1,1,2,53.29090909090909,0.4057971014492754,0.03571428571428571,6.1,26.0,2.2142857142857144,0.028985507246376812,25.28363636363636
31,88,0,0,1,1,1,21,3,15,0,74,67,1,2,2,53.53636363636363,0.3522727272727273,0.06451612903225806,5.2,24.666666666666668,2.161290322580645,0.022727272727272728,21.78545454545455
31,88,0,0,1,1,1,26,1,4,0,100,53,1,0,3,58.736363636363635,0.3522727272727273,0.0,1.9,33.333333333333336,1.7096774193548387,0.03409090909090909,18.905454545454546
31,88,0,0,1,1,1,25,2,6,1,88,98,1,1,0,76.33636363636364,0.3522727272727273,0.03225806451612903,2.5,29.666666666666668,3.161290322580645,0.0,12.265454545454544
31,88,1,1,0,1,1,21,3,15,0,74,67,1,2,2,58.53636363636363,0.3522727272727273,0.06451612903225806,5.2,25.0,2.161290322580645,0.022727272727272728,19.78545454545455
31,88,1,1,0,1,1,26,1,4,0,100,53,1,0,3,63.736363636363635,0.3522727272727273,0.0,1.9,33.666666666666664,1.7096774193548387,0.03409090909090909,16.905454545454546
31,88,1,1,0,1,1,25,2,6,1,88,98,1,1,0,81.33636363636364,0.3522727272727273,0.03225806451612903,2.5,30.0,3.161290322580645,0.0,10.265454545454544
31,88,2,0,1,1,1,21,3,15,0,74,67,1,2,2,63.53636363636363,0.3522727272727273,0.06451612903225806,5.2,25.333333333333332,2.161290322580645,0.022727272727272728,17.78545454545455
31,88,2,0,1,1,1,26,1,4,0,100,53,1,0,3,68.73636363636363,0.3522727272727273,0.0,1.9,34.0,1.7096774193548387,0.03409090909090909,14.905454545454548
